cohortDefinitionId,ruleSequence,personCount,gainCount,personTotal,modeId
322102000,4,0,0,0,1
322102000,0,0,0,0,1
322102000,7,0,0,0,1
322102000,5,0,0,0,1
322100100,2,0,0,0,0
322100100,1,0,0,0,0
322100100,6,0,0,0,0
322100100,3,0,0,0,0
322100100,4,0,0,0,0
322100100,0,0,0,0,0
322100100,7,0,0,0,0
322100100,5,0,0,0,0
322100100,2,0,0,0,1
322100100,1,0,0,0,1
322100100,6,0,0,0,1
322100100,3,0,0,0,1
322100100,4,0,0,0,1
322100100,0,0,0,0,1
322100100,7,0,0,0,1
322100100,5,0,0,0,1
322100001,2,0,0,0,0
322100001,1,0,0,0,0
322100001,6,0,0,0,0
322100001,3,0,0,0,0
322100001,4,0,0,0,0
322100001,0,0,0,0,0
322100001,7,0,0,0,0
322100001,5,0,0,0,0
322100001,2,0,0,0,1
322100001,1,0,0,0,1
322100001,6,0,0,0,1
322100001,3,0,0,0,1
322100001,4,0,0,0,1
322100001,0,0,0,0,1
322100001,7,0,0,0,1
322100001,5,0,0,0,1
322100002,2,0,0,0,0
322100002,1,0,0,0,0
322100002,6,0,0,0,0
322100002,3,0,0,0,0
322100002,4,0,0,0,0
322100002,0,0,0,0,0
322100002,7,0,0,0,0
322100002,5,0,0,0,0
322100002,2,0,0,0,1
322100002,1,0,0,0,1
322100002,6,0,0,0,1
322100002,3,0,0,0,1
322100002,4,0,0,0,1
322100002,0,0,0,0,1
322100002,7,0,0,0,1
322100002,5,0,0,0,1
321200000,5,0,0,0,0
321200000,2,0,0,0,0
321200000,6,0,0,0,0
321200000,3,0,0,0,0
321200000,4,0,0,0,0
321200000,1,0,0,0,0
321200000,0,0,0,0,0
321200000,5,0,0,0,1
321200000,2,0,0,0,1
321200000,6,0,0,0,1
321200000,3,0,0,0,1
321200000,4,0,0,0,1
321200000,1,0,0,0,1
321200000,0,0,0,0,1
321210000,2,0,0,0,0
321210000,1,0,0,0,0
321210000,6,0,0,0,0
321210000,3,0,0,0,0
321210000,4,0,0,0,0
321210000,0,0,0,0,0
321210000,7,0,0,0,0
321210000,5,0,0,0,0
321210000,2,0,0,0,1
321210000,1,0,0,0,1
321210000,6,0,0,0,1
321210000,3,0,0,0,1
321210000,4,0,0,0,1
321210000,0,0,0,0,1
321210000,7,0,0,0,1
321210000,5,0,0,0,1
321220000,2,0,0,0,0
321220000,1,0,0,0,0
321220000,6,0,0,0,0
321220000,3,0,0,0,0
321220000,4,0,0,0,0
321220000,0,0,0,0,0
321220000,7,0,0,0,0
321220000,5,0,0,0,0
321220000,2,0,0,0,1
321220000,1,0,0,0,1
321220000,6,0,0,0,1
321220000,3,0,0,0,1
321220000,4,0,0,0,1
321220000,0,0,0,0,1
321220000,7,0,0,0,1
321220000,5,0,0,0,1
321230000,2,0,0,0,0
321230000,1,0,0,0,0
321230000,6,0,0,0,0
321230000,3,0,0,0,0
321230000,4,0,0,0,0
321230000,0,0,0,0,0
321230000,7,0,0,0,0
321230000,5,0,0,0,0
321230000,2,0,0,0,1
321230000,1,0,0,0,1
321230000,6,0,0,0,1
321230000,3,0,0,0,1
321230000,4,0,0,0,1
321230000,0,0,0,0,1
321230000,7,0,0,0,1
321230000,5,0,0,0,1
321200010,2,0,0,0,0
321200010,1,0,0,0,0
321200010,6,0,0,0,0
321200010,3,0,0,0,0
321200010,4,0,0,0,0
321200010,0,0,0,0,0
321200010,7,0,0,0,0
321200010,5,0,0,0,0
321200010,2,0,0,0,1
321200010,1,0,0,0,1
321200010,6,0,0,0,1
321200010,3,0,0,0,1
321200010,4,0,0,0,1
321200010,0,0,0,0,1
321200010,7,0,0,0,1
321200010,5,0,0,0,1
321200020,2,0,0,0,0
321200020,1,0,0,0,0
321200020,6,0,0,0,0
321200020,3,0,0,0,0
321200020,4,0,0,0,0
321200020,0,0,0,0,0
321200020,7,0,0,0,0
321200020,5,0,0,0,0
321200020,2,0,0,0,1
321200020,1,0,0,0,1
321200020,6,0,0,0,1
321200020,3,0,0,0,1
321200020,4,0,0,0,1
321200020,0,0,0,0,1
321200020,7,0,0,0,1
321200020,5,0,0,0,1
321201000,2,0,0,0,0
321201000,1,0,0,0,0
321201000,6,0,0,0,0
321201000,3,0,0,0,0
321201000,4,0,0,0,0
321201000,0,0,0,0,0
321201000,7,0,0,0,0
321201000,5,0,0,0,0
321201000,2,0,0,0,1
321201000,1,0,0,0,1
321201000,6,0,0,0,1
321201000,3,0,0,0,1
321201000,4,0,0,0,1
321201000,0,0,0,0,1
321201000,7,0,0,0,1
321201000,5,0,0,0,1
321202000,2,0,0,0,0
321202000,1,0,0,0,0
321202000,6,0,0,0,0
321202000,3,0,0,0,0
321202000,4,0,0,0,0
321202000,0,0,0,0,0
321202000,7,0,0,0,0
321202000,5,0,0,0,0
321202000,2,0,0,0,1
321202000,1,0,0,0,1
321202000,6,0,0,0,1
321202000,3,0,0,0,1
321202000,4,0,0,0,1
321202000,0,0,0,0,1
321202000,7,0,0,0,1
321202000,5,0,0,0,1
321200100,2,0,0,0,0
321200100,1,0,0,0,0
321200100,6,0,0,0,0
321200100,3,0,0,0,0
321200100,4,0,0,0,0
321200100,0,0,0,0,0
321200100,7,0,0,0,0
321200100,5,0,0,0,0
321200100,2,0,0,0,1
321200100,1,0,0,0,1
321200100,6,0,0,0,1
321200100,3,0,0,0,1
321200100,4,0,0,0,1
321200100,0,0,0,0,1
321200100,7,0,0,0,1
321200100,5,0,0,0,1
321200001,2,0,0,0,0
321200001,1,0,0,0,0
321200001,6,0,0,0,0
321200001,3,0,0,0,0
321200001,4,0,0,0,0
321200001,0,0,0,0,0
321200001,7,0,0,0,0
321200001,5,0,0,0,0
321200001,2,0,0,0,1
321200001,1,0,0,0,1
321200001,6,0,0,0,1
321200001,3,0,0,0,1
321200001,4,0,0,0,1
321200001,0,0,0,0,1
321200001,7,0,0,0,1
321200001,5,0,0,0,1
321200002,2,0,0,0,0
321200002,1,0,0,0,0
321200002,6,0,0,0,0
321200002,3,0,0,0,0
321200002,4,0,0,0,0
321200002,0,0,0,0,0
321200002,7,0,0,0,0
321200002,5,0,0,0,0
321200002,2,0,0,0,1
321200002,1,0,0,0,1
321200002,6,0,0,0,1
321200002,3,0,0,0,1
321200002,4,0,0,0,1
321200002,0,0,0,0,1
321200002,7,0,0,0,1
321200002,5,0,0,0,1
322200000,5,0,0,0,0
322200000,2,0,0,0,0
322200000,6,0,0,0,0
322200000,3,0,0,0,0
322200000,4,0,0,0,0
322200000,1,0,0,0,0
322200000,0,0,0,0,0
322200000,5,0,0,0,1
322200000,2,0,0,0,1
322200000,6,0,0,0,1
322200000,3,0,0,0,1
322200000,4,0,0,0,1
322200000,1,0,0,0,1
322200000,0,0,0,0,1
322210000,2,0,0,0,0
322210000,1,0,0,0,0
322210000,6,0,0,0,0
322210000,3,0,0,0,0
322210000,4,0,0,0,0
322210000,0,0,0,0,0
322210000,7,0,0,0,0
322210000,5,0,0,0,0
322210000,2,0,0,0,1
322210000,1,0,0,0,1
322210000,6,0,0,0,1
322210000,3,0,0,0,1
322210000,4,0,0,0,1
322210000,0,0,0,0,1
322210000,7,0,0,0,1
322210000,5,0,0,0,1
322220000,2,0,0,0,0
322220000,1,0,0,0,0
322220000,6,0,0,0,0
322220000,3,0,0,0,0
322220000,4,0,0,0,0
322220000,0,0,0,0,0
322220000,7,0,0,0,0
322220000,5,0,0,0,0
322220000,2,0,0,0,1
322220000,1,0,0,0,1
322220000,6,0,0,0,1
322220000,3,0,0,0,1
322220000,4,0,0,0,1
322220000,0,0,0,0,1
322220000,7,0,0,0,1
322220000,5,0,0,0,1
322230000,2,0,0,0,0
322230000,1,0,0,0,0
322230000,6,0,0,0,0
322230000,3,0,0,0,0
322230000,4,0,0,0,0
322230000,0,0,0,0,0
322230000,7,0,0,0,0
322230000,5,0,0,0,0
322230000,2,0,0,0,1
322230000,1,0,0,0,1
322230000,6,0,0,0,1
322230000,3,0,0,0,1
322230000,4,0,0,0,1
322230000,0,0,0,0,1
322230000,7,0,0,0,1
322230000,5,0,0,0,1
322200010,2,0,0,0,0
322200010,1,0,0,0,0
322200010,6,0,0,0,0
322200010,3,0,0,0,0
322200010,4,0,0,0,0
322200010,0,0,0,0,0
322200010,7,0,0,0,0
322200010,5,0,0,0,0
322200010,2,0,0,0,1
322200010,1,0,0,0,1
322200010,6,0,0,0,1
322200010,3,0,0,0,1
322200010,4,0,0,0,1
322200010,0,0,0,0,1
322200010,7,0,0,0,1
322200010,5,0,0,0,1
322200020,2,0,0,0,0
322200020,1,0,0,0,0
322200020,6,0,0,0,0
322200020,3,0,0,0,0
322200020,4,0,0,0,0
322200020,0,0,0,0,0
322200020,7,0,0,0,0
322200020,5,0,0,0,0
322200020,2,0,0,0,1
322200020,1,0,0,0,1
322200020,6,0,0,0,1
322200020,3,0,0,0,1
322200020,4,0,0,0,1
322200020,0,0,0,0,1
322200020,7,0,0,0,1
322200020,5,0,0,0,1
322201000,2,0,0,0,0
322201000,1,0,0,0,0
322201000,6,0,0,0,0
322201000,3,0,0,0,0
322201000,4,0,0,0,0
322201000,0,0,0,0,0
322201000,7,0,0,0,0
322201000,5,0,0,0,0
322201000,2,0,0,0,1
322201000,1,0,0,0,1
322201000,6,0,0,0,1
322201000,3,0,0,0,1
322201000,4,0,0,0,1
322201000,0,0,0,0,1
322201000,7,0,0,0,1
322201000,5,0,0,0,1
322202000,2,0,0,0,0
322202000,1,0,0,0,0
322202000,6,0,0,0,0
322202000,3,0,0,0,0
322202000,4,0,0,0,0
322202000,0,0,0,0,0
322202000,7,0,0,0,0
322202000,5,0,0,0,0
322202000,2,0,0,0,1
322202000,1,0,0,0,1
322202000,6,0,0,0,1
322202000,3,0,0,0,1
322202000,4,0,0,0,1
322202000,0,0,0,0,1
322202000,7,0,0,0,1
322202000,5,0,0,0,1
322200100,2,0,0,0,0
322200100,1,0,0,0,0
322200100,6,0,0,0,0
322200100,3,0,0,0,0
322200100,4,0,0,0,0
322200100,0,0,0,0,0
322200100,7,0,0,0,0
322200100,5,0,0,0,0
322200100,2,0,0,0,1
322200100,1,0,0,0,1
322200100,6,0,0,0,1
322200100,3,0,0,0,1
322200100,4,0,0,0,1
322200100,0,0,0,0,1
322200100,7,0,0,0,1
322200100,5,0,0,0,1
322200001,2,0,0,0,0
322200001,1,0,0,0,0
322200001,6,0,0,0,0
322200001,3,0,0,0,0
322200001,4,0,0,0,0
322200001,0,0,0,0,0
322200001,7,0,0,0,0
322200001,5,0,0,0,0
322200001,2,0,0,0,1
322200001,1,0,0,0,1
322200001,6,0,0,0,1
322200001,3,0,0,0,1
322200001,4,0,0,0,1
322200001,0,0,0,0,1
322200001,7,0,0,0,1
322200001,5,0,0,0,1
322200002,2,0,0,0,0
322200002,1,0,0,0,0
322200002,6,0,0,0,0
322200002,3,0,0,0,0
322200002,4,0,0,0,0
322200002,0,0,0,0,0
322200002,7,0,0,0,0
322200002,5,0,0,0,0
322200002,2,0,0,0,1
322200002,1,0,0,0,1
322200002,6,0,0,0,1
322200002,3,0,0,0,1
322200002,4,0,0,0,1
322200002,0,0,0,0,1
322200002,7,0,0,0,1
322200002,5,0,0,0,1
331100000,5,0,0,0,0
331100000,2,0,0,0,0
331100000,6,0,0,0,0
331100000,3,0,0,0,0
331100000,4,0,0,0,0
331100000,1,0,0,0,0
331100000,0,0,0,0,0
331100000,5,0,0,0,1
331100000,2,0,0,0,1
331100000,6,0,0,0,1
331100000,3,0,0,0,1
331100000,4,0,0,0,1
331100000,1,0,0,0,1
331100000,0,0,0,0,1
331110000,2,0,0,0,0
331110000,1,0,0,0,0
331110000,6,0,0,0,0
331110000,3,0,0,0,0
331110000,4,0,0,0,0
331110000,0,0,0,0,0
331110000,7,0,0,0,0
331110000,5,0,0,0,0
331110000,2,0,0,0,1
331110000,1,0,0,0,1
331110000,6,0,0,0,1
331110000,3,0,0,0,1
331110000,4,0,0,0,1
331110000,0,0,0,0,1
331110000,7,0,0,0,1
331110000,5,0,0,0,1
331120000,2,0,0,0,0
331120000,1,0,0,0,0
331120000,6,0,0,0,0
331120000,3,0,0,0,0
331120000,4,0,0,0,0
331120000,0,0,0,0,0
331120000,7,0,0,0,0
331120000,5,0,0,0,0
331120000,2,0,0,0,1
331120000,1,0,0,0,1
331120000,6,0,0,0,1
331120000,3,0,0,0,1
331120000,4,0,0,0,1
331120000,0,0,0,0,1
331120000,7,0,0,0,1
331120000,5,0,0,0,1
331130000,2,0,0,0,0
331130000,1,0,0,0,0
331130000,6,0,0,0,0
331130000,3,0,0,0,0
331130000,4,0,0,0,0
331130000,0,0,0,0,0
331130000,7,0,0,0,0
331130000,5,0,0,0,0
331130000,2,0,0,0,1
331130000,1,0,0,0,1
331130000,6,0,0,0,1
331130000,3,0,0,0,1
331130000,4,0,0,0,1
331130000,0,0,0,0,1
331130000,7,0,0,0,1
331130000,5,0,0,0,1
331100010,2,0,0,0,0
331100010,1,0,0,0,0
331100010,6,0,0,0,0
331100010,3,0,0,0,0
331100010,4,0,0,0,0
331100010,0,0,0,0,0
331100010,7,0,0,0,0
331100010,5,0,0,0,0
331100010,2,0,0,0,1
331100010,1,0,0,0,1
331100010,6,0,0,0,1
331100010,3,0,0,0,1
331100010,4,0,0,0,1
331100010,0,0,0,0,1
331100010,7,0,0,0,1
331100010,5,0,0,0,1
331100020,2,0,0,0,0
331100020,1,0,0,0,0
331100020,6,0,0,0,0
331100020,3,0,0,0,0
331100020,4,0,0,0,0
331100020,0,0,0,0,0
331100020,7,0,0,0,0
331100020,5,0,0,0,0
331100020,2,0,0,0,1
331100020,1,0,0,0,1
331100020,6,0,0,0,1
331100020,3,0,0,0,1
331100020,4,0,0,0,1
331100020,0,0,0,0,1
331100020,7,0,0,0,1
331100020,5,0,0,0,1
331101000,2,0,0,0,0
331101000,1,0,0,0,0
331101000,6,0,0,0,0
331101000,3,0,0,0,0
331101000,4,0,0,0,0
331101000,0,0,0,0,0
331101000,7,0,0,0,0
331101000,5,0,0,0,0
331101000,2,0,0,0,1
331101000,1,0,0,0,1
331101000,6,0,0,0,1
331101000,3,0,0,0,1
331101000,4,0,0,0,1
331101000,0,0,0,0,1
331101000,7,0,0,0,1
331101000,5,0,0,0,1
331102000,2,0,0,0,0
331102000,1,0,0,0,0
331102000,6,0,0,0,0
331102000,3,0,0,0,0
331102000,4,0,0,0,0
331102000,0,0,0,0,0
331102000,7,0,0,0,0
331102000,5,0,0,0,0
331102000,2,0,0,0,1
331102000,1,0,0,0,1
331102000,6,0,0,0,1
331102000,3,0,0,0,1
331102000,4,0,0,0,1
331102000,0,0,0,0,1
331102000,7,0,0,0,1
331102000,5,0,0,0,1
331100100,2,0,0,0,0
331100100,1,0,0,0,0
331100100,6,0,0,0,0
331100100,3,0,0,0,0
331100100,4,0,0,0,0
331100100,0,0,0,0,0
331100100,7,0,0,0,0
331100100,5,0,0,0,0
331100100,2,0,0,0,1
331100100,1,0,0,0,1
331100100,6,0,0,0,1
331100100,3,0,0,0,1
331100100,4,0,0,0,1
331100100,0,0,0,0,1
331100100,7,0,0,0,1
331100100,5,0,0,0,1
331100001,2,0,0,0,0
331100001,1,0,0,0,0
331100001,6,0,0,0,0
331100001,3,0,0,0,0
331100001,4,0,0,0,0
331100001,0,0,0,0,0
331100001,7,0,0,0,0
331100001,5,0,0,0,0
331100001,2,0,0,0,1
331100001,1,0,0,0,1
331100001,6,0,0,0,1
331100001,3,0,0,0,1
331100001,4,0,0,0,1
331100001,0,0,0,0,1
331100001,7,0,0,0,1
331100001,5,0,0,0,1
331100002,2,0,0,0,0
331100002,1,0,0,0,0
331100002,6,0,0,0,0
331100002,3,0,0,0,0
331100002,4,0,0,0,0
331100002,0,0,0,0,0
331100002,7,0,0,0,0
331100002,5,0,0,0,0
331100002,2,0,0,0,1
331100002,1,0,0,0,1
331100002,6,0,0,0,1
331100002,3,0,0,0,1
331100002,4,0,0,0,1
331100002,0,0,0,0,1
331100002,7,0,0,0,1
331100002,5,0,0,0,1
332100000,5,0,0,0,0
332100000,2,0,0,0,0
332100000,6,0,0,0,0
332100000,3,0,0,0,0
332100000,4,0,0,0,0
332100000,1,0,0,0,0
332100000,0,0,0,0,0
332100000,5,0,0,0,1
332100000,2,0,0,0,1
332100000,6,0,0,0,1
332100000,3,0,0,0,1
332100000,4,0,0,0,1
332100000,1,0,0,0,1
332100000,0,0,0,0,1
332110000,2,0,0,0,0
332110000,1,0,0,0,0
332110000,6,0,0,0,0
332110000,3,0,0,0,0
332110000,4,0,0,0,0
332110000,0,0,0,0,0
332110000,7,0,0,0,0
332110000,5,0,0,0,0
332110000,2,0,0,0,1
332110000,1,0,0,0,1
332110000,6,0,0,0,1
332110000,3,0,0,0,1
332110000,4,0,0,0,1
332110000,0,0,0,0,1
332110000,7,0,0,0,1
332110000,5,0,0,0,1
332120000,2,0,0,0,0
332120000,1,0,0,0,0
332120000,6,0,0,0,0
332120000,3,0,0,0,0
332120000,4,0,0,0,0
332120000,0,0,0,0,0
332120000,7,0,0,0,0
332120000,5,0,0,0,0
332120000,2,0,0,0,1
332120000,1,0,0,0,1
332120000,6,0,0,0,1
332120000,3,0,0,0,1
332120000,4,0,0,0,1
332120000,0,0,0,0,1
332120000,7,0,0,0,1
332120000,5,0,0,0,1
332130000,2,0,0,0,0
332130000,1,0,0,0,0
332130000,6,0,0,0,0
332130000,3,0,0,0,0
332130000,4,0,0,0,0
332130000,0,0,0,0,0
332130000,7,0,0,0,0
332130000,5,0,0,0,0
332130000,2,0,0,0,1
332130000,1,0,0,0,1
332130000,6,0,0,0,1
332130000,3,0,0,0,1
332130000,4,0,0,0,1
332130000,0,0,0,0,1
332130000,7,0,0,0,1
332130000,5,0,0,0,1
332100010,2,0,0,0,0
332100010,1,0,0,0,0
332100010,6,0,0,0,0
332100010,3,0,0,0,0
332100010,4,0,0,0,0
332100010,0,0,0,0,0
332100010,7,0,0,0,0
332100010,5,0,0,0,0
332100010,2,0,0,0,1
332100010,1,0,0,0,1
332100010,6,0,0,0,1
332100010,3,0,0,0,1
332100010,4,0,0,0,1
332100010,0,0,0,0,1
332100010,7,0,0,0,1
332100010,5,0,0,0,1
332100020,2,0,0,0,0
332100020,1,0,0,0,0
332100020,6,0,0,0,0
332100020,3,0,0,0,0
332100020,4,0,0,0,0
332100020,0,0,0,0,0
332100020,7,0,0,0,0
332100020,5,0,0,0,0
332100020,2,0,0,0,1
332100020,1,0,0,0,1
332100020,6,0,0,0,1
332100020,3,0,0,0,1
332100020,4,0,0,0,1
332100020,0,0,0,0,1
332100020,7,0,0,0,1
332100020,5,0,0,0,1
332101000,2,0,0,0,0
332101000,1,0,0,0,0
332101000,6,0,0,0,0
332101000,3,0,0,0,0
332101000,4,0,0,0,0
332101000,0,0,0,0,0
332101000,7,0,0,0,0
332101000,5,0,0,0,0
332101000,2,0,0,0,1
332101000,1,0,0,0,1
332101000,6,0,0,0,1
332101000,3,0,0,0,1
332101000,4,0,0,0,1
332101000,0,0,0,0,1
332101000,7,0,0,0,1
332101000,5,0,0,0,1
332102000,2,0,0,0,0
332102000,1,0,0,0,0
332102000,6,0,0,0,0
332102000,3,0,0,0,0
332102000,4,0,0,0,0
332102000,0,0,0,0,0
332102000,7,0,0,0,0
332102000,5,0,0,0,0
332102000,2,0,0,0,1
332102000,1,0,0,0,1
332102000,6,0,0,0,1
332102000,3,0,0,0,1
332102000,4,0,0,0,1
332102000,0,0,0,0,1
332102000,7,0,0,0,1
332102000,5,0,0,0,1
332100100,2,0,0,0,0
332100100,1,0,0,0,0
332100100,6,0,0,0,0
332100100,3,0,0,0,0
332100100,4,0,0,0,0
332100100,0,0,0,0,0
332100100,7,0,0,0,0
332100100,5,0,0,0,0
332100100,2,0,0,0,1
332100100,1,0,0,0,1
332100100,6,0,0,0,1
332100100,3,0,0,0,1
332100100,4,0,0,0,1
332100100,0,0,0,0,1
332100100,7,0,0,0,1
332100100,5,0,0,0,1
332100001,2,0,0,0,0
332100001,1,0,0,0,0
332100001,6,0,0,0,0
332100001,3,0,0,0,0
332100001,4,0,0,0,0
332100001,0,0,0,0,0
332100001,7,0,0,0,0
332100001,5,0,0,0,0
332100001,2,0,0,0,1
332100001,1,0,0,0,1
332100001,6,0,0,0,1
332100001,3,0,0,0,1
332100001,4,0,0,0,1
332100001,0,0,0,0,1
332100001,7,0,0,0,1
332100001,5,0,0,0,1
332100002,2,0,0,0,0
332100002,1,0,0,0,0
332100002,6,0,0,0,0
332100002,3,0,0,0,0
332100002,4,0,0,0,0
332100002,0,0,0,0,0
332100002,7,0,0,0,0
332100002,5,0,0,0,0
332100002,2,0,0,0,1
332100002,1,0,0,0,1
332100002,6,0,0,0,1
332100002,3,0,0,0,1
332100002,4,0,0,0,1
332100002,0,0,0,0,1
332100002,7,0,0,0,1
332100002,5,0,0,0,1
331200000,5,0,0,0,0
331200000,2,0,0,0,0
331200000,6,0,0,0,0
331200000,3,0,0,0,0
331200000,4,0,0,0,0
331200000,1,0,0,0,0
331200000,0,0,0,0,0
331200000,5,0,0,0,1
331200000,2,0,0,0,1
331200000,6,0,0,0,1
331200000,3,0,0,0,1
331200000,4,0,0,0,1
331200000,1,0,0,0,1
331200000,0,0,0,0,1
331210000,2,0,0,0,0
331210000,1,0,0,0,0
331210000,6,0,0,0,0
331210000,3,0,0,0,0
331210000,4,0,0,0,0
331210000,0,0,0,0,0
331210000,7,0,0,0,0
331210000,5,0,0,0,0
331210000,2,0,0,0,1
331210000,1,0,0,0,1
331210000,6,0,0,0,1
331210000,3,0,0,0,1
331210000,4,0,0,0,1
331210000,0,0,0,0,1
331210000,7,0,0,0,1
331210000,5,0,0,0,1
331220000,2,0,0,0,0
331220000,1,0,0,0,0
331220000,6,0,0,0,0
331220000,3,0,0,0,0
331220000,4,0,0,0,0
331220000,0,0,0,0,0
331220000,7,0,0,0,0
331220000,5,0,0,0,0
331220000,2,0,0,0,1
331220000,1,0,0,0,1
331220000,6,0,0,0,1
331220000,3,0,0,0,1
331220000,4,0,0,0,1
331220000,0,0,0,0,1
331220000,7,0,0,0,1
331220000,5,0,0,0,1
331230000,2,0,0,0,0
331230000,1,0,0,0,0
331230000,6,0,0,0,0
331230000,3,0,0,0,0
331230000,4,0,0,0,0
331230000,0,0,0,0,0
331230000,7,0,0,0,0
331230000,5,0,0,0,0
331230000,2,0,0,0,1
331230000,1,0,0,0,1
331230000,6,0,0,0,1
331230000,3,0,0,0,1
331230000,4,0,0,0,1
331230000,0,0,0,0,1
331230000,7,0,0,0,1
331230000,5,0,0,0,1
331200010,2,0,0,0,0
331200010,1,0,0,0,0
331200010,6,0,0,0,0
331200010,3,0,0,0,0
331200010,4,0,0,0,0
331200010,0,0,0,0,0
331200010,7,0,0,0,0
331200010,5,0,0,0,0
331200010,2,0,0,0,1
331200010,1,0,0,0,1
331200010,6,0,0,0,1
331200010,3,0,0,0,1
331200010,4,0,0,0,1
331200010,0,0,0,0,1
331200010,7,0,0,0,1
331200010,5,0,0,0,1
331200020,2,0,0,0,0
331200020,1,0,0,0,0
331200020,6,0,0,0,0
331200020,3,0,0,0,0
331200020,4,0,0,0,0
331200020,0,0,0,0,0
331200020,7,0,0,0,0
331200020,5,0,0,0,0
331200020,2,0,0,0,1
331200020,1,0,0,0,1
331200020,6,0,0,0,1
331200020,3,0,0,0,1
331200020,4,0,0,0,1
331200020,0,0,0,0,1
331200020,7,0,0,0,1
331200020,5,0,0,0,1
331201000,2,0,0,0,0
331201000,1,0,0,0,0
331201000,6,0,0,0,0
331201000,3,0,0,0,0
331201000,4,0,0,0,0
331201000,0,0,0,0,0
331201000,7,0,0,0,0
331201000,5,0,0,0,0
331201000,2,0,0,0,1
331201000,1,0,0,0,1
331201000,6,0,0,0,1
331201000,3,0,0,0,1
331201000,4,0,0,0,1
331201000,0,0,0,0,1
331201000,7,0,0,0,1
331201000,5,0,0,0,1
331202000,2,0,0,0,0
331202000,1,0,0,0,0
331202000,6,0,0,0,0
331202000,3,0,0,0,0
331202000,4,0,0,0,0
331202000,0,0,0,0,0
331202000,7,0,0,0,0
331202000,5,0,0,0,0
331202000,2,0,0,0,1
331202000,1,0,0,0,1
331202000,6,0,0,0,1
331202000,3,0,0,0,1
331202000,4,0,0,0,1
331202000,0,0,0,0,1
331202000,7,0,0,0,1
331202000,5,0,0,0,1
331200100,2,0,0,0,0
331200100,1,0,0,0,0
331200100,6,0,0,0,0
331200100,3,0,0,0,0
331200100,4,0,0,0,0
331200100,0,0,0,0,0
331200100,7,0,0,0,0
331200100,5,0,0,0,0
331200100,2,0,0,0,1
331200100,1,0,0,0,1
331200100,6,0,0,0,1
331200100,3,0,0,0,1
331200100,4,0,0,0,1
331200100,0,0,0,0,1
331200100,7,0,0,0,1
331200100,5,0,0,0,1
331200001,2,0,0,0,0
331200001,1,0,0,0,0
331200001,6,0,0,0,0
331200001,3,0,0,0,0
331200001,4,0,0,0,0
331200001,0,0,0,0,0
331200001,7,0,0,0,0
331200001,5,0,0,0,0
331200001,2,0,0,0,1
331200001,1,0,0,0,1
331200001,6,0,0,0,1
331200001,3,0,0,0,1
331200001,4,0,0,0,1
331200001,0,0,0,0,1
331200001,7,0,0,0,1
331200001,5,0,0,0,1
331200002,2,0,0,0,0
331200002,1,0,0,0,0
331200002,6,0,0,0,0
331200002,3,0,0,0,0
331200002,4,0,0,0,0
331200002,0,0,0,0,0
331200002,7,0,0,0,0
331200002,5,0,0,0,0
331200002,2,0,0,0,1
331200002,1,0,0,0,1
331200002,6,0,0,0,1
331200002,3,0,0,0,1
331200002,4,0,0,0,1
331200002,0,0,0,0,1
331200002,7,0,0,0,1
331200002,5,0,0,0,1
332200000,5,0,0,0,0
332200000,2,0,0,0,0
332200000,6,0,0,0,0
332200000,3,0,0,0,0
332200000,4,0,0,0,0
332200000,1,0,0,0,0
332200000,0,0,0,0,0
332200000,5,0,0,0,1
332200000,2,0,0,0,1
332200000,6,0,0,0,1
332200000,3,0,0,0,1
332200000,4,0,0,0,1
332200000,1,0,0,0,1
332200000,0,0,0,0,1
332210000,2,0,0,0,0
332210000,1,0,0,0,0
332210000,6,0,0,0,0
332210000,3,0,0,0,0
332210000,4,0,0,0,0
332210000,0,0,0,0,0
332210000,7,0,0,0,0
332210000,5,0,0,0,0
332210000,2,0,0,0,1
332210000,1,0,0,0,1
332210000,6,0,0,0,1
332210000,3,0,0,0,1
332210000,4,0,0,0,1
332210000,0,0,0,0,1
332210000,7,0,0,0,1
332210000,5,0,0,0,1
332220000,2,0,0,0,0
332220000,1,0,0,0,0
332220000,6,0,0,0,0
332220000,3,0,0,0,0
332220000,4,0,0,0,0
332220000,0,0,0,0,0
332220000,7,0,0,0,0
332220000,5,0,0,0,0
332220000,2,0,0,0,1
332220000,1,0,0,0,1
332220000,6,0,0,0,1
332220000,3,0,0,0,1
332220000,4,0,0,0,1
332220000,0,0,0,0,1
332220000,7,0,0,0,1
332220000,5,0,0,0,1
332230000,2,0,0,0,0
332230000,1,0,0,0,0
332230000,6,0,0,0,0
332230000,3,0,0,0,0
332230000,4,0,0,0,0
332230000,0,0,0,0,0
332230000,7,0,0,0,0
332230000,5,0,0,0,0
332230000,2,0,0,0,1
332230000,1,0,0,0,1
332230000,6,0,0,0,1
332230000,3,0,0,0,1
332230000,4,0,0,0,1
332230000,0,0,0,0,1
332230000,7,0,0,0,1
332230000,5,0,0,0,1
332200010,2,0,0,0,0
332200010,1,0,0,0,0
332200010,6,0,0,0,0
332200010,3,0,0,0,0
332200010,4,0,0,0,0
332200010,0,0,0,0,0
332200010,7,0,0,0,0
332200010,5,0,0,0,0
332200010,2,0,0,0,1
332200010,1,0,0,0,1
332200010,6,0,0,0,1
332200010,3,0,0,0,1
332200010,4,0,0,0,1
